sample_id,t_AlGaN_nm,x_AlGaN,N_AlGaN_cm3,t_pGaN_nm,N_pGaN_cm3,Lgd_um,group
000892,14.581658,0.30961062,1.9273883e+15,67.649179,2.8338265e+17,3.5520377,threshold_boundary
000893,11.48804,0.23031277,3.8056133e+15,48.489402,6.7193318e+16,1.981353,threshold_boundary
000894,12.849199,0.26274402,2.9251285e+16,62.019752,5.7893372e+16,2.5109456,threshold_boundary
000895,10,0.2555591,1.3954649e+15,45.262469,1.6381107e+17,3.6914349,threshold_boundary
000896,12.037082,0.24447279,1.6774594e+15,51.577305,2.0876099e+17,3.3058116,threshold_boundary
000897,18.278514,0.22033297,2.4989451e+16,73.946277,6.2940667e+16,2.3744729,threshold_boundary
000898,17.035681,0.18,5e+16,52.832887,9.3649726e+16,2.5342493,threshold_boundary
000899,12.949672,0.28877111,2.8665131e+15,70.858563,8.2928809e+16,3.5635059,threshold_boundary
000900,10.247826,0.19126834,1.4451846e+16,37.442987,9.5862037e+16,3.1254771,threshold_boundary
000901,11.495896,0.25968716,3.7680425e+16,56.132269,1.1600462e+17,2.5937483,threshold_boundary
000902,11.069847,0.29837627,8.74018e+15,50.924643,1.4938834e+17,2.7140591,threshold_boundary
000903,15.673591,0.23427218,4.4466326e+16,75.908657,1.31732e+17,1.9420362,threshold_boundary
000904,14.155059,0.30002876,2.1051468e+15,62.776871,2.9550556e+17,4,threshold_boundary
000905,12.031828,0.23878703,5.043112e+15,46.770938,7.9730337e+16,2.2227963,threshold_boundary
000906,11.523868,0.26011792,2.6131121e+16,59.488729,7.4205143e+16,2.497228,threshold_boundary
000907,10.443945,0.24920781,1e+15,45.862315,2.0123578e+17,4,threshold_boundary
000908,10.83407,0.26363198,1.6753064e+15,54.33369,1.8988185e+17,3.7858261,threshold_boundary
000909,17.617165,0.21475539,1.9774995e+16,75.724622,7.4599622e+16,2.2800872,threshold_boundary
000910,17.62384,0.1815254,4.8380521e+16,59.790339,8.5708491e+16,2.4843478,threshold_boundary
000911,12.269883,0.28853068,3.0114245e+15,67.605982,7.534746e+16,3.1537732,threshold_boundary
000912,10.48696,0.18,1.3401085e+16,35,9.3750172e+16,3.1500151,threshold_boundary
000913,11.407557,0.24402818,3.3643939e+16,57.737001,1.058798e+17,2.4103692,threshold_boundary
000914,11.901105,0.29420287,7.5507772e+15,52.871113,1.8554542e+17,2.6736106,threshold_boundary
000915,14.844258,0.24525361,5e+16,74.784315,1.2918484e+17,2.1235724,threshold_boundary
000916,13.939564,0.3063732,1.3717644e+15,64.219935,2.7437386e+17,4,threshold_boundary
000917,11.352361,0.23874291,4.5369567e+15,45.542217,7.329216e+16,2.1885014,threshold_boundary
000918,11.561933,0.25452048,1.7291144e+16,60.380645,7.5615471e+16,2.4123912,threshold_boundary
000919,10,0.24582022,1e+15,46.505391,1.2530429e+17,3.6189755,threshold_boundary
000920,10.588574,0.24591651,1.2562783e+15,50.115533,1.7670036e+17,3.4519125,threshold_boundary
000921,18.323435,0.21272002,2.1465912e+16,72.748262,8.3930455e+16,2.3381747,threshold_boundary
000922,17.460208,0.18050196,5e+16,62.621575,9.6283683e+16,2.5918135,threshold_boundary
000923,11.964931,0.28688187,3.5450142e+15,67.531189,7.4061887e+16,3.6555561,threshold_boundary
000924,11.402564,0.18599704,1.7044055e+16,35.116643,8.5955409e+16,3.0822233,threshold_boundary
000925,12.403597,0.25327758,4.4470005e+16,57.055016,9.2252169e+16,2.3258252,threshold_boundary
000926,12.167793,0.29884163,1.0344792e+16,49.297978,2.0118672e+17,2.8661617,threshold_boundary
000927,16.321944,0.24575958,4.1910148e+16,75.842029,1.0135358e+17,2.0229515,threshold_boundary
000928,14.243153,0.30959733,1.6280664e+15,63.042349,2.4180462e+17,4,threshold_boundary
000929,10.127503,0.2439895,5.2615685e+15,51.315304,6.771723e+16,1.7762699,threshold_boundary
000930,12.557506,0.26090043,2.4092923e+16,57.600113,6.485321e+16,2.4405351,threshold_boundary
000931,10.167894,0.24782862,1.1251179e+15,46.130856,1.4903291e+17,3.6451326,threshold_boundary
000932,11.820383,0.25688778,1.24386e+15,46.109306,1.560998e+17,3.1154971,threshold_boundary
000933,19.477689,0.20364126,2.346987e+16,75.856297,6.2863385e+16,2.4313935,threshold_boundary
000934,18.440182,0.18676226,5e+16,55.526461,1.0235024e+17,2.3105802,threshold_boundary
000935,12.035676,0.29292459,4.9427545e+15,65.829571,5.3559044e+16,3.7321429,threshold_boundary
000936,12.409155,0.18,1.3872415e+16,35,8.8817145e+16,2.9821548,threshold_boundary
000937,11.440617,0.25847307,5e+16,53.519031,8.8788473e+16,2.5406095,threshold_boundary
000938,12.199503,0.30664197,1.0629715e+16,50.539706,1.6580311e+17,3.01211,threshold_boundary
000939,15.810449,0.24168834,3.6891177e+16,77.907041,1.4035558e+17,2.362848,threshold_boundary
000940,21.457239,0.32849242,1.3291624e+15,47.496206,6.673152e+16,1.7353273,edge_coverage
000941,12.577057,0.31045807,2.1848789e+16,38.96402,3.1787543e+17,3.9550706,edge_coverage
000942,18.945921,0.31147716,1.5456123e+15,36.784091,3.1457139e+17,2.1626515,edge_coverage
000943,20.530996,0.32208723,4.1972583e+16,36.877893,5.0126966e+16,1.8462126,edge_coverage
000944,21.993107,0.20400442,2.6821967e+16,88.350685,1.8587333e+17,1.7034296,edge_coverage
000945,20.511632,0.31138007,1.0165248e+15,44.50562,6.0745024e+16,1.8995423,edge_coverage
000946,20.557826,0.18650783,4.4344966e+16,45.066663,3.2373749e+17,1.5223985,edge_coverage
000947,19.926718,0.18917965,2.8709955e+15,82.541616,3.2261302e+17,1.5039954,edge_coverage
000948,20.740917,0.19697784,3.9870919e+16,85.294537,5.0654673e+16,3.7300506,edge_coverage
000949,20.540743,0.32253426,1.6763263e+15,35.772329,3.640887e+17,1.7390099,edge_coverage
000950,10.44789,0.29948805,2.9611946e+15,81.945331,5.1785385e+16,1.6802886,edge_coverage
000951,19.401195,0.18113087,3.9789845e+16,83.216202,3.7087216e+17,1.7506491,edge_coverage
000952,11.686984,0.3123732,1.2084472e+15,47.049376,6.9511621e+16,1.5087529,edge_coverage
000953,20.682057,0.32094418,1.4542724e+15,84.667177,7.2254581e+16,1.8411132,edge_coverage
000954,21.791698,0.21069326,2.0321302e+15,35.615743,5.6577007e+16,1.5246756,edge_coverage
000955,12.203893,0.18170398,1.0075184e+15,82.054519,3.3225936e+17,3.9884123,edge_coverage
000956,11.178686,0.2070085,4.3805132e+16,38.938622,5.0197519e+16,3.8767387,edge_coverage
000957,21.935762,0.18394928,2.0220721e+16,48.615212,3.7086076e+17,3.8876221,edge_coverage
000958,21.926941,0.18273648,2.025874e+15,36.414562,3.7399226e+17,3.7470262,edge_coverage
000959,10.59689,0.20124393,1.0697117e+15,37.013348,2.3701383e+17,1.5105001,edge_coverage
000960,15.906941,0.18166675,4.8178703e+15,35,5e+16,2.7898585,high_idsat
000961,10.643743,0.18788523,1.2410615e+16,35,6.0384266e+16,3.7268221,high_idsat
000962,12.031426,0.18,1.3168606e+16,35,9.6568864e+16,2.6649688,high_idsat
000963,14.121182,0.18,1.373181e+15,40.557096,1.4561148e+17,2.380299,high_idsat
000964,10.683188,0.18982952,5e+16,39.462045,5.4509286e+16,1.8944116,high_idsat
000965,20.524971,0.18098707,1.5045926e+16,49.453962,5.1356021e+16,2.9510185,high_idsat
000966,12.563586,0.19889489,3.784142e+16,37.75804,1.3011264e+17,1.5,high_idsat
000967,11.040392,0.21423955,1.5298187e+15,38.597125,9.5936307e+16,3.1065805,high_idsat
000968,11.487739,0.20674419,5e+16,40.764728,1.7352643e+17,3.617604,high_idsat
000969,22,0.19453623,1e+15,52.982052,6.4496377e+16,1.8322762,high_idsat
000970,11.961521,0.20136494,1.0818547e+16,45.466057,1.4941276e+17,2.2701249,high_idsat
000971,16.128932,0.18544878,1.9739545e+16,50.189187,1.6126277e+17,3.8047283,high_idsat
000972,17.735424,0.18602933,1.7007134e+15,48.45323,2.14959e+17,1.5037036,high_idsat
000973,18.369811,0.19304016,1.2426912e+15,39.048652,9.7861978e+16,1.8908805,high_idsat
000974,20.064921,0.19853205,2.6202272e+15,38.61947,3.0974959e+17,1.8788032,high_idsat
000975,19.817086,0.18,5.747313e+15,54.667138,2.2831938e+17,2.5708033,high_idsat
000976,21.738159,0.1941169,1.5100263e+16,61.402176,9.025664e+16,3.5314431,high_idsat
000977,10,0.20524388,3.340856e+16,49.64525,9.5865385e+16,1.7837163,high_idsat
000978,17.138569,0.20407537,3.3879302e+16,55.054977,5e+16,2.4596341,high_idsat
000979,15.7085,0.21185454,2.1123544e+16,46.279208,1.1413315e+17,3.5505183,high_idsat
000980,17.38727,0.20405649,6.1968381e+15,37.065299,5.2163226e+16,3.2639669,high_idsat
000981,10.318584,0.20348017,9.3621892e+15,39.803913,7.3580514e+16,3.7194679,high_idsat
000982,10,0.19247686,1.2603103e+16,35.947228,1.0586343e+17,3.1884987,high_idsat
000983,12.602066,0.18524126,1.176435e+15,37.457588,1.3975352e+17,2.7563423,high_idsat
000984,10.744853,0.19465197,4.4355363e+16,35,5.619554e+16,1.5,high_idsat
000985,21.009236,0.18402003,1.1637213e+16,42.740558,5e+16,2.7937176,high_idsat
000986,12.615416,0.1891321,2.5930435e+16,39.270095,1.0070348e+17,1.6974691,high_idsat
000987,10.596052,0.19271589,1.5896032e+15,35,1.1549351e+17,3.0322306,high_idsat
000988,10.480817,0.19614901,4.6952134e+16,41.863634,2.3647527e+17,3.6753372,high_idsat
000989,22,0.18729999,1e+15,48.705823,5e+16,1.9932002,high_idsat
000990,12.345939,0.20095469,1.8717272e+16,40.007253,1.6850993e+17,2.5258477,high_idsat
000991,15.109189,0.18968905,2.2243421e+16,47.968998,1.3823078e+17,3.7053127,high_idsat
000992,17.31013,0.18186448,1.3148185e+15,48.628284,2.039656e+17,1.6797778,high_idsat
000993,17.567185,0.20932973,1.3350189e+15,42.924692,9.9352243e+16,2.1344041,high_idsat
000994,18.696198,0.21259146,1.7866415e+15,38.68768,2.052407e+17,1.9824991,high_idsat
000995,20.023983,0.18926197,5.3493743e+15,53.401337,2.4127122e+17,2.679483,high_idsat
000996,21.752121,0.18799487,1.2066848e+16,56.87853,9.6260454e+16,3.3093263,high_idsat
000997,10,0.20224669,3.4076128e+16,49.946739,9.6002718e+16,1.611644,high_idsat
000998,15.380767,0.1871673,2.6705177e+16,52.566755,5e+16,2.788321,high_idsat
000999,16.528281,0.20353498,1.7674505e+16,45.96888,1.4400236e+17,3.5520583,high_idsat
001000,16.658243,0.19310439,6.4305593e+15,35,5.2404541e+16,2.7792506,high_idsat
001001,10.240575,0.19355559,1.6798487e+16,37.308514,6.4296736e+16,4,high_idsat
001002,11.101941,0.1832681,9.7972218e+15,36.434094,8.2479806e+16,2.8000331,high_idsat
001003,14.564185,0.19301545,1.0319723e+15,39.712314,1.4673053e+17,2.8225543,high_idsat
001004,10,0.20049927,3.2689425e+16,42.024887,5.4355314e+16,1.6548679,high_idsat
001005,20.116099,0.18,1.1969683e+16,43.74623,5.3692399e+16,2.6530758,high_idsat
001006,12.953229,0.19649375,2.4264883e+16,43.933005,1.0989674e+17,1.8005078,high_idsat
001007,11.51104,0.21418084,1.2413314e+15,39.099695,7.6207581e+16,2.8386738,high_idsat
001008,11.594787,0.20655137,2.9760081e+16,41.708773,1.7930194e+17,3.404435,high_idsat
001009,22,0.1902469,1.420613e+15,50.781063,7.0487952e+16,1.5167484,high_idsat
001010,12.478271,0.19704221,1.6454003e+16,42.864166,1.7686107e+17,2.4941732,high_idsat
001011,16.222637,0.18,1.6211267e+16,46.420435,9.6076213e+16,3.0986461,high_idsat
001012,17.782102,0.19617125,1.5693913e+15,51.3016,1.9134111e+17,1.5,high_idsat
001013,17.105564,0.20731374,1.2045447e+15,43.707529,9.4470671e+16,1.6066062,high_idsat
001014,18.083772,0.20394349,2.5888688e+15,35.049294,2.5901063e+17,1.9999213,high_idsat
001015,21.294441,0.18,5.0518694e+15,49.273517,2.6209952e+17,2.7941888,high_idsat
001016,21.632169,0.19031458,2.0426437e+16,63.272824,1.5448929e+17,3.4702258,high_idsat
001017,10.743469,0.2065986,3.286034e+16,44.385898,8.5508835e+16,1.5485505,high_idsat
001018,16.361653,0.19343121,2.0684797e+16,53.092844,5.5431599e+16,2.7663227,high_idsat
001019,16.640042,0.20704445,2.0091712e+16,41.92988,9.9009749e+16,3.8423079,high_idsat
001020,17.948264,0.19024536,4.2141089e+15,38.644664,5e+16,2.3812014,high_idsat
001021,11.491302,0.18,1.1622545e+16,35,7.0724261e+16,4,high_idsat
001022,10.5104,0.19258393,1.1153224e+16,35.670787,1.5831925e+17,2.7146143,high_idsat
001023,15.11545,0.18895978,1.2411994e+15,37.588735,1.396187e+17,2.6371447,high_idsat
001024,10.686495,0.19018314,4.1765706e+16,42.922154,6.4931255e+16,1.5,high_idsat
001025,20.595576,0.18703054,1.2279209e+16,48.732065,5.2320017e+16,2.5770745,high_idsat
001026,13.449022,0.19258441,2.5420566e+16,40.88838,1.3141997e+17,1.6184734,high_idsat
001027,10.491453,0.20431801,1.4306471e+15,35.35204,1.0670625e+17,3.4931803,high_idsat
001028,11.225393,0.19167981,4.9312417e+16,41.563423,1.5331414e+17,3.403555,high_idsat
001029,22,0.19357416,1.0527583e+15,51.975644,5e+16,1.562661,high_idsat
001030,10.883932,0.19833007,2.0236601e+16,43.237069,2.1252117e+17,2.043316,high_idsat
001031,16.746218,0.18702906,2.2459072e+16,49.042828,1.1428715e+17,3.2716851,high_idsat
001032,18.371388,0.18429182,2.0370915e+15,43.691942,1.6641466e+17,2.1655914,high_idsat
001033,17.763679,0.19068785,1.5897265e+15,37.963303,1.0960772e+17,2.4372111,high_idsat
001034,18.823261,0.19923906,3.0013327e+15,38.76523,2.2289824e+17,1.8225976,high_idsat
001035,20.91583,0.18,4.5398267e+15,51.889005,2.8586306e+17,2.3680647,high_idsat
001036,22,0.18747644,1.4361411e+16,56.396914,9.0421534e+16,3.5911426,high_idsat
001037,12.105909,0.20651138,2.4581683e+16,42.889233,1.1921134e+17,1.7293619,high_idsat
001038,16.607535,0.20346682,1.6659907e+16,55.01516,5e+16,3.1863655,high_idsat
001039,15.647995,0.20462662,1.9077175e+16,46.772794,1.6721391e+17,3.7848123,high_idsat
001040,16.90278,0.19153578,6.0057979e+15,36.830659,6.1114295e+16,3.1635692,high_idsat
001041,11.717227,0.20085084,1.2313702e+16,35,8.6135314e+16,3.9245823,high_idsat
001042,10.671737,0.18609922,9.4447031e+15,35.437765,1.2483636e+17,2.9096991,high_idsat
001043,15.048973,0.18943549,2.1819094e+15,39.574013,1.0632014e+17,2.15501,high_idsat
001044,10.907828,0.18369716,3.8943677e+16,37.652673,5.4650641e+16,1.6349419,high_idsat
001045,20.773736,0.18670756,2.1515813e+16,42.66968,6.5586267e+16,2.9388033,high_idsat
001046,13.734486,0.19994316,3.117567e+16,44.831313,1.0515413e+17,1.7732039,high_idsat
001047,10.722316,0.20281224,1.1657921e+15,35.680008,7.86998e+16,3.6613281,high_idsat
001048,10.837572,0.19110998,4.3077902e+16,39.808198,1.9817102e+17,3.008061,high_idsat
001049,22,0.18668148,1.7804298e+15,49.81557,6.5668686e+16,1.7606827,high_idsat
001050,10.880389,0.20389726,2.2290197e+16,47.662266,1.5043658e+17,2.187176,high_idsat
001051,15.630675,0.19350792,2.0432246e+16,49.520492,1.2534115e+17,3.3694914,high_idsat
001052,17.290223,0.18,1.4635377e+15,49.103884,2.6178465e+17,1.8513055,high_idsat
001053,17.310129,0.21281363,1.3663817e+15,42.315523,7.4184344e+16,2.0804966,high_idsat
001054,19.566109,0.20054051,2.0724263e+15,40.126159,3.2813085e+17,1.6006468,high_idsat
001055,20.869429,0.18,3.9264207e+15,44.639721,1.9689719e+17,3.0155286,high_idsat
001056,22,0.18896797,1.5302222e+16,59.716877,1.161578e+17,3.0581321,high_idsat
001057,10.60119,0.20565355,2.6559825e+16,47.926446,1.0130681e+17,1.6841761,high_idsat
001058,16.651947,0.18233902,1.7377638e+16,55.557683,5e+16,2.9354373,high_idsat
001059,15.123664,0.19209856,2.3312107e+16,42.8107,1.3164484e+17,3.4188393,high_idsat
001060,17.495252,0.18448705,8.3797678e+15,35,5.0691608e+16,3.0481395,high_idsat
001061,10,0.19306693,1.0650983e+16,37.322339,6.5954825e+16,3.8884496,high_idsat
001062,10.406965,0.1806129,1.065712e+16,39.238539,1.3333364e+17,2.8686604,high_idsat
001063,15.827641,0.18,1.279984e+15,40.498877,1.1597367e+17,2.9172952,high_idsat
001064,10.456594,0.19264863,2.8368757e+16,41.144788,5.8681544e+16,1.5334989,high_idsat
001065,20.248805,0.18190248,9.3014486e+15,45.394595,5.6132902e+16,2.6863961,high_idsat
001066,13.024874,0.19272315,4.0228147e+16,44.766378,9.7766659e+16,1.6311249,high_idsat
001067,11.129367,0.19463681,1.238012e+15,37.061296,1.640056e+17,3.4728812,high_idsat
001068,12.271141,0.19001761,5e+16,38.871059,2.2515252e+17,3.1445445,high_idsat
001069,22,0.18936108,1e+15,47.623203,5.7580477e+16,2.0722945,high_idsat
001070,11.562106,0.19132299,2.2139796e+16,40.409955,1.5376959e+17,2.101592,high_idsat
001071,16.62802,0.18194456,2.865598e+16,51.152012,1.1461011e+17,3.5707055,high_idsat
001072,16.441994,0.18,1.4090227e+15,50.731768,1.8574699e+17,1.6624529,high_idsat
001073,18.663397,0.20217064,1e+15,45.979206,1.0494475e+17,1.8851285,high_idsat
001074,18.782849,0.19939909,2.19547e+15,35.406377,1.9911554e+17,1.6085447,high_idsat
001075,20.225857,0.18080246,4.9937311e+15,48.580542,2.161223e+17,2.6368902,high_idsat
001076,22,0.20288749,1.2127503e+16,53.975077,1.3070812e+17,3.7682219,high_idsat
001077,10,0.18619068,1.3060647e+16,47.716879,9.6234561e+16,1.9383552,high_idsat
001078,16.615247,0.21401163,2.3579208e+16,54.245731,5.3968549e+16,2.5072524,high_idsat
001079,14.075897,0.19961601,1.6426839e+16,42.784824,1.1122996e+17,3.6861928,high_idsat
001080,16.669396,0.19069221,5.2419805e+15,35,5e+16,2.5991314,high_idsat
001081,11.320735,0.18598717,8.9998525e+15,44.042805,5e+16,3.6700753,high_idsat
001082,10.06694,0.19329431,1.7290815e+16,35,1.5874741e+17,3.0812448,high_idsat
001083,14.483611,0.18844645,1e+15,42.865989,1.4561915e+17,2.4059699,high_idsat
001084,10,0.20226887,4.2234167e+16,36.847422,5.2168177e+16,1.5,high_idsat
001085,21.054646,0.20083028,1.2810685e+16,42.711673,5e+16,2.4527711,high_idsat
001086,12.639387,0.18539509,2.7984198e+16,42.023577,9.6305231e+16,1.7488021,high_idsat
001087,10.874438,0.21015935,1.5365623e+15,36.278888,7.0039077e+16,3.3983071,high_idsat
001088,11.708844,0.18820239,4.6576774e+16,37.835327,1.8348054e+17,3.3254345,high_idsat
001089,21.165754,0.20028286,1.3130443e+15,53.611885,5e+16,1.8437509,high_idsat
001090,12.598574,0.18735329,1.4235853e+16,40.726831,1.3708102e+17,1.9216521,high_idsat
001091,16.060943,0.18075571,2.176603e+16,43.035529,9.3750314e+16,3.6846915,high_idsat
001092,18.593325,0.18168431,1.3909909e+15,51.01854,1.5927789e+17,2.0154785,high_idsat
001093,18.446067,0.20815198,1.2119142e+15,37.61078,1.0483812e+17,2.0931024,high_idsat
001094,18.556966,0.20082671,4.455758e+15,38.403408,2.910953e+17,1.7564556,high_idsat
001095,19.700298,0.18,5.5594678e+15,49.52246,1.6589825e+17,2.6257919,high_idsat
001096,22,0.18812524,1.8186634e+16,55.951556,9.9863202e+16,3.5347501,high_idsat
001097,10.81217,0.21477894,2.2904238e+16,47.98891,7.8206486e+16,2.0747949,high_idsat
001098,15.626113,0.20063254,2.9286401e+16,51.023224,5.0168922e+16,2.6292136,high_idsat
001099,16.432962,0.20280107,1.4681567e+16,44.513824,1.6173182e+17,4,high_idsat
001100,17.243494,0.19590632,5.0277076e+15,35,5.7398059e+16,3.0090428,high_idsat
001101,10.691204,0.19269708,1.7286488e+16,38.827119,7.1748391e+16,3.6921001,high_idsat
001102,10.767987,0.18,1.5523173e+16,37.750402,1.1027363e+17,2.6706662,high_idsat
001103,14.181754,0.18910302,1.3504112e+15,35,1.4036314e+17,2.7202945,high_idsat
001104,10,0.19355419,2.2447613e+16,40.792622,5.0871964e+16,1.7020213,high_idsat
001105,20.209395,0.18437845,1.4288312e+16,44.456394,5.0353288e+16,3.0702644,high_idsat
001106,12.920022,0.18386978,3.4693741e+16,42.192056,9.5003418e+16,1.9530376,high_idsat
001107,10.629744,0.21334675,1e+15,35.965361,6.8870006e+16,2.9839813,high_idsat
001108,10.682278,0.20488049,3.7516748e+16,40.355615,2.660477e+17,3.4667524,high_idsat
001109,22,0.19240819,1.1192499e+15,56.095291,5.3665584e+16,2.3009677,high_idsat
001110,11.704035,0.18512647,1.0963631e+16,43.167669,2.0009804e+17,2.2942673,high_idsat
001111,17.192959,0.18,2.2682457e+16,47.790198,1.4969767e+17,3.4833742,high_idsat
001112,17.822617,0.18,1.4137991e+15,48.275046,2.5728654e+17,1.7898497,high_idsat
001113,18.153542,0.19296685,1.0096449e+15,45.604807,7.9972774e+16,2.4877696,high_idsat
001114,19.823181,0.18385767,3.9850078e+15,45.777468,2.4111139e+17,2.0067375,high_idsat
001115,20.83915,0.18,3.7481352e+15,53.153867,3.1537018e+17,3.0868492,high_idsat
001116,22,0.20289935,1.1671546e+16,60.832113,1.1597335e+17,3.9315908,high_idsat
001117,10,0.2082129,2.7940249e+16,40.126131,1.0539217e+17,2.1943576,high_idsat
001118,15.987174,0.19776139,2.4402383e+16,51.964835,5e+16,2.7156662,high_idsat
001119,16.22226,0.20907606,2.0348874e+16,45.555388,1.2251617e+17,3.691727,high_idsat
001120,16.568214,0.1917343,5.6221384e+15,35,6.0181997e+16,2.5891372,high_idsat
001121,10,0.19029686,1.7579617e+16,35,6.3491617e+16,3.9659839,high_idsat
001122,10.543895,0.18,1.153355e+16,36.867227,8.1602176e+16,2.9052661,high_idsat
001123,14.398898,0.1901184,1.0400425e+15,39.507679,1.0823733e+17,2.4102671,high_idsat
001124,10.458793,0.20514425,3.1308318e+16,41.349821,5.5531597e+16,2.1268679,high_idsat
001125,22,0.20098675,1.9827886e+16,44.192709,5e+16,2.8681794,high_idsat
001126,13.673024,0.18844189,4.4066461e+16,40.547025,9.2714408e+16,1.749893,high_idsat
001127,10.535889,0.19126796,1.3040121e+15,37.808996,1.1339646e+17,3.0998303,high_idsat
001128,10.752575,0.20080525,5e+16,35.843044,2.0159481e+17,3.3314009,high_idsat
001129,20.973796,0.19076296,1.2372518e+15,52.204981,6.309491e+16,2.17711,high_idsat
001130,11.510661,0.20065581,1.6681206e+16,39.004102,1.3279715e+17,2.4067704,high_idsat
001131,16.427451,0.18886215,1.5849937e+16,46.672676,1.2520586e+17,3.7944283,high_idsat
001132,18.605618,0.18562988,1.2524805e+15,52.11089,1.6636368e+17,1.8414017,high_idsat
001133,17.302059,0.21052772,1.6175879e+15,39.650018,1.1897151e+17,1.9313474,high_idsat
001134,20.490967,0.2033051,1.8769056e+15,40.376827,1.9345944e+17,1.7846817,high_idsat
001135,20.470554,0.18554733,5.5177914e+15,54.436248,2.2238583e+17,2.4377602,high_idsat
001136,21.444698,0.19213686,1.3982472e+16,60.043159,1.1125571e+17,3.4592857,high_idsat
001137,10.676432,0.21192333,4.210351e+16,48.727093,9.9828196e+16,2.0232938,high_idsat
001138,17.937553,0.19636042,2.3900419e+16,52.60974,5e+16,2.5279552,high_idsat
001139,15.524548,0.19505643,1.4837134e+16,49.97018,1.624874e+17,3.7010899,high_idsat
001140,17.051855,0.19090244,5.9352618e+15,37.420727,5.0894588e+16,2.9429213,high_idsat
001141,10.212361,0.19286265,9.7728401e+15,35.148893,6.9970392e+16,3.616228,high_idsat
001142,10,0.18007612,1.5818145e+16,35,9.5485292e+16,2.5969148,high_idsat
001143,15.360777,0.18032865,1e+15,39.257614,1.1198556e+17,2.8090076,high_idsat
001144,10.384416,0.19505731,3.0477105e+16,41.305142,5.6266099e+16,1.7188409,high_idsat
001145,20.553155,0.18851106,1.2320247e+16,51.746487,5e+16,2.8214105,high_idsat
001146,12.172356,0.18373379,3.2311094e+16,39.335298,1.2178188e+17,1.7595256,high_idsat
001147,10.890976,0.20942339,1.309808e+15,37.28052,8.8741012e+16,3.4092228,high_idsat
001148,10.261455,0.1915894,4.7344324e+16,39.426507,2.246771e+17,3.3889058,high_idsat
001149,22,0.19393964,1e+15,53.985167,6.4542779e+16,1.9025792,high_idsat
001150,11.315067,0.20435054,1.9118272e+16,46.891434,1.1310886e+17,2.3078082,high_idsat
001151,17.934084,0.18085691,1.2858286e+16,44.874931,1.0528366e+17,3.4228124,high_idsat
001152,18.457525,0.18183105,1.4784449e+15,50.62195,2.1498707e+17,1.5892169,high_idsat
001153,18.031712,0.21264005,1.431487e+15,40.360845,8.5710772e+16,2.0989746,high_idsat
001154,19.659474,0.2007145,2.9973916e+15,41.213588,2.4905267e+17,1.8334212,high_idsat
001155,19.762148,0.18165393,6.0935336e+15,47.934254,2.2272228e+17,2.5999772,high_idsat
001156,22,0.20481201,1.6052659e+16,58.76511,1.1373729e+17,3.089254,high_idsat
001157,10.742472,0.22536408,3.443114e+16,44.339588,6.2205274e+16,1.8591723,high_idsat
001158,15.672047,0.19119803,1.6340198e+16,57.102723,5e+16,2.55897,high_idsat
001159,15.445497,0.20728886,2.2914599e+16,44.457821,1.2276406e+17,3.6892752,high_idsat
001160,16.141864,0.19134421,6.0320773e+15,40.593308,6.2360889e+16,2.8193672,high_idsat
001161,10,0.18453238,9.9574407e+15,35,6.5833394e+16,3.6124023,high_idsat
001162,10.016465,0.18,1.2307694e+16,37.13675,1.036327e+17,2.9415462,high_idsat
001163,14.078507,0.18908068,1.2191868e+15,42.360449,1.6444719e+17,2.7357208,high_idsat
001164,10,0.19762237,5e+16,41.017304,5e+16,1.7024589,high_idsat
001165,19.969628,0.20023962,1.0043983e+16,43.802495,6.2896919e+16,2.9168272,high_idsat
001166,14.228965,0.18869385,3.6162834e+16,43.454864,8.688945e+16,1.9508985,high_idsat
001167,10,0.22251922,1.9475525e+15,35,8.8118598e+16,3.1714676,high_idsat
001168,12.90218,0.19275522,3.2543411e+16,43.703991,1.622787e+17,3.4660838,high_idsat
001169,21.739561,0.2045544,1e+15,53.201039,5e+16,1.9603173,high_idsat
001170,11.906045,0.18554069,1.9802527e+16,42.303072,1.2563312e+17,2.4573539,high_idsat
001171,17.041232,0.19629632,2.020378e+16,43.468269,1.2961201e+17,3.1773613,high_idsat
001172,17.4604,0.18690318,1.4234728e+15,48.394977,3.0740273e+17,1.8348902,high_idsat
001173,17.851889,0.20439146,1.4586558e+15,48.688538,1.2292574e+17,2.0065536,high_idsat
001174,19.704526,0.22126538,2.4905597e+15,35.277732,2.9926446e+17,1.6439046,high_idsat
001175,19.982515,0.18,4.4976064e+15,47.079763,2.301794e+17,2.525445,high_idsat
001176,21.080119,0.19738454,1.0317447e+16,56.300316,9.1086862e+16,3.3965864,high_idsat
001177,10.214255,0.2126983,3.1513512e+16,43.229174,1.0796687e+17,2.052477,high_idsat
001178,15.825102,0.19543293,1.9304895e+16,48.645952,5.8602162e+16,2.9625509,high_idsat
001179,17.333061,0.2010969,2.3819767e+16,44.517702,1.5551873e+17,3.4683333,high_idsat
001180,17.669796,0.19094098,6.2655651e+15,35,7.1488395e+16,2.6883683,high_idsat
001181,10.942595,0.19431643,1.45253e+16,35,6.365577e+16,3.8023325,high_idsat
001182,10.619282,0.18516747,1.7166054e+16,39.596479,8.7892383e+16,3.0142687,high_idsat
